audit_id,site_id,keyword,response
414,SITE-007,emergency_exits_marked/аварийные_выходы,Yes
415,SITE-007,defective_equipment_removed/удаление_неисправного_оборудования,No
415,SITE-007,supervisor_available/наличие_руководителя,Yes
415,SITE-007,high_risk_procedure_team/работы_повышенной_опасности,Yes
415,SITE-007,hazardous_materials_stored/хранение_опасных_материалов,Yes
415,SITE-007,adequate_lighting/освещение,Yes
415,SITE-007,tools_inspected/проверка_инструментов,Yes
415,SITE-007,competency_certified/компетентность_и_сертификация,Yes
415,SITE-007,medically_fit/медицинская_подготовка,Yes
415,SITE-007,equipment_certified/сертификация_оборудования,No
415,SITE-007,work_area_hazard_free/отсутствие_опасностей,Yes
415,SITE-007,ppe_available_condition/наличие_и_состояние_сиз,Yes
415,SITE-007,emergency_exits_marked/аварийные_выходы,Yes
416,SITE-006,defective_equipment_removed/удаление_неисправного_оборудования,Yes
416,SITE-006,medically_fit/медицинская_подготовка,Yes
416,SITE-006,competency_certified/компетентность_и_сертификация,Yes
416,SITE-006,work_area_hazard_free/отсутствие_опасностей,Yes
416,SITE-006,ppe_available_condition/наличие_и_состояние_сиз,Yes
416,SITE-006,high_risk_procedure_team/работы_повышенной_опасности,No
416,SITE-006,supervisor_available/наличие_руководителя,Yes
416,SITE-006,hazardous_materials_stored/хранение_опасных_материалов,Yes
416,SITE-006,adequate_lighting/освещение,N/A
416,SITE-006,equipment_certified/сертификация_оборудования,Yes
416,SITE-006,emergency_exits_marked/аварийные_выходы,Yes
416,SITE-006,tools_inspected/проверка_инструментов,Yes
417,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,Yes
417,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
417,SITE-012,tools_inspected/проверка_инструментов,Yes
417,SITE-012,competency_certified/компетентность_и_сертификация,Yes
417,SITE-012,adequate_lighting/освещение,Yes
417,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
417,SITE-012,work_area_hazard_free/отсутствие_опасностей,N/A
417,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,Yes
417,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
417,SITE-012,medically_fit/медицинская_подготовка,Yes
417,SITE-012,equipment_certified/сертификация_оборудования,Yes
417,SITE-012,supervisor_available/наличие_руководителя,Yes
418,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,No
418,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,Yes
418,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,No
418,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
418,SITE-004,tools_inspected/проверка_инструментов,Yes
418,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
418,SITE-004,medically_fit/медицинская_подготовка,Yes
418,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
418,SITE-004,supervisor_available/наличие_руководителя,Yes
418,SITE-004,adequate_lighting/освещение,No
418,SITE-004,equipment_certified/сертификация_оборудования,Yes
418,SITE-004,competency_certified/компетентность_и_сертификация,N/A
419,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
419,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
419,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
419,SITE-014,equipment_certified/сертификация_оборудования,Yes
419,SITE-014,tools_inspected/проверка_инструментов,Yes
419,SITE-014,medically_fit/медицинская_подготовка,Yes
419,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
419,SITE-014,adequate_lighting/освещение,Yes
419,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
419,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
419,SITE-014,supervisor_available/наличие_руководителя,Yes
419,SITE-014,competency_certified/компетентность_и_сертификация,Yes
420,SITE-009,equipment_certified/сертификация_оборудования,Yes
420,SITE-009,medically_fit/медицинская_подготовка,Yes
420,SITE-009,adequate_lighting/освещение,Yes
420,SITE-009,supervisor_available/наличие_руководителя,Yes
420,SITE-009,work_area_hazard_free/отсутствие_опасностей,Yes
420,SITE-009,competency_certified/компетентность_и_сертификация,Yes
420,SITE-009,high_risk_procedure_team/работы_повышенной_опасности,N/A
420,SITE-009,ppe_available_condition/наличие_и_состояние_сиз,Yes
420,SITE-009,hazardous_materials_stored/хранение_опасных_материалов,Yes
420,SITE-009,defective_equipment_removed/удаление_неисправного_оборудования,Yes
420,SITE-009,tools_inspected/проверка_инструментов,N/A
420,SITE-009,emergency_exits_marked/аварийные_выходы,Yes
421,SITE-006,defective_equipment_removed/удаление_неисправного_оборудования,Yes
421,SITE-006,work_area_hazard_free/отсутствие_опасностей,No
421,SITE-006,hazardous_materials_stored/хранение_опасных_материалов,Yes
421,SITE-006,emergency_exits_marked/аварийные_выходы,Yes
421,SITE-006,supervisor_available/наличие_руководителя,Yes
421,SITE-006,equipment_certified/сертификация_оборудования,Yes
421,SITE-006,ppe_available_condition/наличие_и_состояние_сиз,N/A
421,SITE-006,high_risk_procedure_team/работы_повышенной_опасности,Yes
